"word","freq"
"the",2084
"of",1218
"to",904
"in",900
"and",876
"a",847
"for",406
"that",392
"on",360
"is",340
"are",292
"as",256
"with",246
"s",236
"it",229
"questions",220
"you",220
"be",206
"or",206
"have",198
"their",198
"about",196
"they",185
"from",180
"play",180
"this",174
"at",166
"can",166
"was",162
"what",160
"reading",146
"which",146
"people",144
"your",140
"by",134
"how",132
"write",130
"children",128
"b",124
"answer",122
"c",117
"more",116
"has",114
"do",110
"an",108
"e",108
"information",104
"why",104
"passage",100
"work",100
"he",98
"one",98
"if",94
"test",94
"we",92
"x",91
"should",90
"but",88
"other",88
"than",88
"these",88
"will",88
"not",84
"there",82
"below",80
"choose",78
"each",78
"some",78
"two",78
"were",78
"many",74
"when",72
"may",70
"sheet",68
"t",68
"d",67
"all",66
"boxes",66
"correct",66
"example",66
"following",66
"make",65
"also",64
"ants",64
"been",64
"his",64
"theories",64
"animals",62
"had",62
"only",62
"o",60
"bike",56
"research",56
"section",56
"up",56
"who",56
"insects",54
"out",54
"child",52
"g",52
"letter",52
"species",52
"use",52
"would",52
"any",50
"says",50
"zoos",50
"minutes",48
"i",47
"first",46
"her",46
"our",46
"spend",46
"well",46
"building",44
"debris",44
"f",44
"part",44
"sharing",44
"she",44
"such",44
"task",44
"them",44
"time",44
"writing",44
"found",42
"implicit",42
"intelligence",42
"ocean",42
"scheme",42
"statement",42
"think",42
"world",42
"based",40
"compounds",40
"given",40
"most",40
"say",40
"studies",40
"wild",40
"word",40
"complete",38
"could",38
"different",38
"learning",38
"answers",36
"city",36
"employees",36
"short",36
"used",36
"very",36
"air",34
"approach",34
"good",34
"made",34
"over",34
"staff",34
"working",34
"because",32
"between",32
"day",32
"energy",32
"letters",32
"life",32
"much",32
"no",32
"number",32
"problem",32
"through",32
"useful",32
"agree",30
"around",30
"does",30
"future",30
"into",30
"like",30
"listening",30
"often",30
"own",30
"problems",30
"so",30
"where",30
"buildings",28
"century",28
"environment",28
"give",28
"help",28
"important",28
"live",28
"old",28
"plastic",28
"provide",28
"social",28
"statements",28
"study",28
"view",28
"while",28
"age",26
"animal",26
"bikes",26
"books",26
"business",26
"group",26
"high",26
"home",26
"include",26
"marine",26
"playful",26
"researchers",26
"things",26
"those",26
"writer",26
"new",25
"adults",24
"being",24
"cities",24
"development",24
"difficult",24
"fun",24
"h",24
"however",24
"just",24
"large",24
"least",24
"order",24
"others",24
"possible",24
"rather",24
"scientists",24
"using",24
"company",23
"activities",22
"although",22
"better",22
"conditions",22
"designed",22
"even",22
"find",22
"human",22
"idea",22
"involved",22
"its",22
"knowledge",22
"lives",22
"might",22
"parents",22
"take",22
"themselves",22
"then",22
"today",22
"university",22
"years",22
"agrees",20
"another",20
"design",20
"early",20
"get",20
"hotel",20
"impact",20
"industry",20
"main",20
"management",20
"need",20
"public",20
"really",20
"recent",20
"set",20
"success",20
"way",20
"white",20
"words",20
"almost",18
"called",18
"castle",18
"certain",18
"change",18
"claims",18
"contradicts",18
"develop",18
"factors",18
"far",18
"history",18
"job",18
"jobs",18
"known",18
"less",18
"likely",18
"long",18
"lot",18
"must",18
"photographs",18
"potential",18
"reasons",18
"relevant",18
"see",18
"skills",18
"still",18
"successful",18
"support",18
"system",18
"took",18
"topic",18
"topics",18
"trash",18
"true",18
"year",18
"don",17
"notes",17
"now",17
"ages",16
"always",16
"aspects",16
"become",16
"benefit",16
"both",16
"box",16
"colleagues",16
"did",16
"every",16
"explicit",16
"family",16
"free",16
"greater",16
"hospitality",16
"including",16
"interest",16
"landscape",16
"later",16
"list",16
"little",16
"look",16
"looked",16
"online",16
"opportunities",16
"place",16
"railway",16
"real",16
"right",16
"same",16
"self",16
"show",16
"something",16
"threats",16
"types",16
"us",16
"activity",14
"actually",14
"after",14
"aging",14
"along",14
"ancient",14
"area",14
"became",14
"believe",14
"book",14
"career",14
"com",14
"conservation",14
"cost",14
"days",14
"developing",14
"disease",14
"dutch",14
"employee",14
"ever",14
"everyone",14
"experience",14
"false",14
"great",14
"guided",14
"him",14
"hospitals",14
"huge",14
"insect",14
"island",14
"know",14
"learn",14
"living",14
"low",14
"major",14
"motivation",14
"my",14
"past",14
"performance",14
"photography",14
"power",14
"practices",14
"result",14
"similar",14
"structured",14
"students",14
"three",14
"together",14
"transport",14
"various",14
"water",14
"weather",14
"whole",14
"without",14
"worked",14
"natural",13
"adult",12
"back",12
"band",12
"before",12
"bought",12
"carried",12
"companies",12
"compared",12
"education",12
"electricity",12
"evidence",12
"examples",12
"explain",12
"fact",12
"full",12
"goal",12
"level",12
"levels",12
"longer",12
"makes",12
"mammoths",12
"manager",12
"media",12
"music",12
"mussels",12
"park",12
"patients",12
"person",12
"personal",12
"point",12
"policies",12
"populations",12
"process",12
"productivity",12
"put",12
"range",12
"reduce",12
"school",12
"scientific",12
"several",12
"shopping",12
"shows",12
"society",12
"structures",12
"taken",12
"talk",12
"terms",12
"text",12
"though",12
"until",12
"ventilation",12
"views",12
"visitors",12
"ways",12
"young",12
"ext",11
"next",11
"ow",11
"ability",10
"achieve",10
"again",10
"already",10
"among",10
"available",10
"best",10
"brains",10
"built",10
"businesses",10
"came",10
"cars",10
"changes",10
"composer",10
"conditioning",10
"contains",10
"continue",10
"create",10
"created",10
"data",10
"date",10
"decline",10
"designs",10
"details",10
"discuss",10
"disorder",10
"down",10
"during",10
"educational",10
"entrance",10
"experiences",10
"facilities",10
"few",10
"findings",10
"five",10
"focus",10
"form",10
"general",10
"go",10
"got",10
"half",10
"hospital",10
"importance",10
"improve",10
"increase",10
"increased",10
"increasingly",10
"inspired",10
"international",10
"j",10
"key",10
"lead",10
"line",10
"literature",10
"looking",10
"lower",10
"mammoth",10
"managers",10
"means",10
"modern",10
"motivated",10
"national",10
"nature",10
"older",10
"once",10
"open",10
"pacific",10
"paper",10
"particular",10
"per",10
"perceived",10
"photographer",10
"photographic",10
"playing",10
"pollution",10
"popular",10
"population",10
"presentation",10
"produced",10
"published",10
"quality",10
"question",10
"researcher",10
"reservoir",10
"risk",10
"room",10
"rooms",10
"science",10
"sections",10
"six",10
"skyscrapers",10
"small",10
"source",10
"speaking",10
"stories",10
"studio",10
"summary",10
"theft",10
"thinking",10
"trip",10
"umber",10
"usually",10
"value",10
"volunteers",10
"wanted",10
"wards",10
"wildlife",10
"wish",10
"zoo",10
"according",8
"action",8
"actively",8
"affect",8
"affected",8
"against",8
"aimed",8
"allow",8
"ant",8
"areas",8
"art",8
"asked",8
"asks",8
"assumptions",8
"attention",8
"attitudes",8
"baker",8
"balance",8
"basic",8
"becoming",8
"believed",8
"benefits",8
"birds",8
"born",8
"boys",8
"brain",8
"buy",8
"candidate",8
"captivity",8
"carbon",8
"card",8
"care",8
"cause",8
"cells",8
"centuries",8
"chip",8
"collection",8
"communication",8
"comparisons",8
"construction",8
"control",8
"country",8
"crime",8
"cultures",8
"derived",8
"describe",8
"die",8
"discussion",8
"display",8
"drug",8
"dying",8
"eastern",8
"eat",8
"eating",8
"effect",8
"efforts",8
"electronic",8
"end",8
"engaged",8
"especially",8
"everything",8
"examined",8
"examiner",8
"exist",8
"expectations",8
"expected",8
"familiar",8
"features",8
"feel",8
"festival",8
"fly",8
"food",8
"four",8
"goals",8
"government",8
"health",8
"helped",8
"herself",8
"highly",8
"homes",8
"hotels",8
"impossible",8
"included",8
"intended",8
"interested",8
"interesting",8
"internet",8
"kinds",8
"kingdom",8
"lab",8
"led",8
"left",8
"light",8
"liked",8
"maintaining",8
"medicine",8
"mention",8
"never",8
"numbers",8
"off",8
"ones",8
"opened",8
"opportunity",8
"opposed",8
"p",8
"particularly",8
"pieces",8
"plans",8
"played",8
"policy",8
"present",8
"press",8
"previous",8
"prey",8
"products",8
"project",8
"protect",8
"proved",8
"purpose",8
"purposes",8
"quickly",8
"reason",8
"reduction",8
"related",8
"reporting",8
"river",8
"role",8
"said",8
"satisfaction",8
"schemes",8
"schools",8
"sea",8
"seem",8
"seems",8
"selecting",8
"serious",8
"serve",8
"service",8
"significant",8
"since",8
"solve",8
"sophisticated",8
"spread",8
"start",8
"started",8
"stay",8
"street",8
"strong",8
"structure",8
"studied",8
"studying",8
"suggests",8
"surface",8
"systems",8
"term",8
"thinks",8
"threat",8
"times",8
"turbines",8
"under",8
"understanding",8
"united",8
"variety",8
"vast",8
"visit",8
"waves",8
"website",8
"week",8
"went",8
"whether",8
"woolly",8
"workers",8
"wrong",8
"y",8
"yet",8
"needs",7
"able",6
"academic",6
"accurate",6
"across",6
"actions",6
"active",6
"advantage",6
"advantages",6
"advertising",6
"ago",6
"aim",6
"analysis",6
"antimicrobial",6
"anything",6
"apprentices",6
"appropriate",6
"architectural",6
"ask",6
"avenue",6
"average",6
"away",6
"bad",6
"basis",6
"began",6
"behavior",6
"biggest",6
"billings",6
"birth",6
"bits",6
"bodies",6
"bring",6
"build",6
"ca",6
"captive",6
"case",6
"chairman",6
"chance",6
"changed",6
"characters",6
"childhood",6
"circulation",6
"climate",6
"cognitive",6
"completely",6
"composers",6
"compound",6
"concert",6
"containing",6
"council",6
"creatures",6
"criteria",6
"cycle",6
"dangers",6
"danish",6
"death",6
"decades",6
"decided",6
"definition",6
"described",6
"determine",6
"developed",6
"diet",6
"differ",6
"difference",6
"directed",6
"disadvantages",6
"discovered",6
"dissatisfaction",6
"distributed",6
"documentaries",6
"doing",6
"drive",6
"drugs",6
"earlier",6
"ecosystems",6
"effects",6
"either",6
"elements",6
"elite",6
"embraced",6
"emigrated",6
"enable",6
"enjoy",6
"enjoyed",6
"entire",6
"environmental",6
"environments",6
"equal",6
"essential",6
"exhibition",6
"existing",6
"explains",6
"exploring",6
"extent",6
"extinction",6
"favorable",6
"figure",6
"final",6
"flexible",6
"focused",6
"followed",6
"forms",6
"fruit",6
"function",6
"fundamental",6
"further",6
"garden",6
"gave",6
"girls",6
"glass",6
"global",6
"going",6
"growth",6
"guest",6
"hard",6
"having",6
"held",6
"helping",6
"helps",6
"here",6
"historical",6
"horse",6
"ice",6
"ideas",6
"improvement",6
"increasing",6
"individual",6
"intellectual",6
"intelligent",6
"intrinsically",6
"introduction",6
"investigated",6
"issues",6
"itself",6
"keep",6
"kind",6
"laboratory",6
"lack",6
"landscapes",6
"language",6
"largely",6
"larger",6
"let",6
"limited",6
"linked",6
"location",6
"locations",6
"looks",6
"lost",6
"majority",6
"making",6
"market",6
"match",6
"materials",6
"meals",6
"meet",6
"members",6
"mentioned",6
"middle",6
"miller",6
"mistakes",6
"money",6
"movement",6
"moving",6
"night",6
"oil",6
"opinion",6
"organizations",6
"original",6
"ought",6
"papers",6
"paragraph",6
"paragraphs",6
"partner",6
"parts",6
"pass",6
"pay",6
"perform",6
"pharmaceutical",6
"phenomenon",6
"physical",6
"piano",6
"picture",6
"piper",6
"plan",6
"plants",6
"points",6
"poor",6
"possibility",6
"predators",6
"pressure",6
"principles",6
"professor",6
"progress",6
"projects",6
"quantities",6
"react",6
"read",6
"reality",6
"recognition",6
"regard",6
"regulate",6
"remember",6
"renewable",6
"represent",6
"required",6
"rest",6
"results",6
"retain",6
"rewarded",6
"rich",6
"rivers",6
"rob",6
"rose",6
"rules",6
"sake",6
"satisfied",6
"scale",6
"scenes",6
"scent",6
"second",6
"seeing",6
"separate",6
"shops",6
"showed",6
"showing",6
"simply",6
"soon",6
"sources",6
"south",6
"speaker",6
"st",6
"standards",6
"station",6
"stayed",6
"story",6
"stress",6
"substances",6
"succeeded",6
"sufficient",6
"suggested",6
"sure",6
"surprised",6
"symbolic",6
"taking",6
"tasks",6
"teacher",6
"teaching",6
"team",6
"technology",6
"ten",6
"tested",6
"testing",6
"theory",6
"therefore",6
"thing",6
"throughout",6
"thus",6
"tiny",6
"too",6
"toys",6
"trail",6
"travel",6
"trips",6
"turnover",6
"type",6
"understand",6
"undertaking",6
"unlike",6
"urban",6
"uses",6
"volume",6
"west",6
"within",6
"worker",6
"yes",6
"younger",6
"name",5
"necessarily",5
"needed",5
"won",5
"abandoned",4
"abilities",4
"abroad",4
"accept",4
"accommodation",4
"account",4
"accountant",4
"achievements",4
"achievers",4
"acquire",4
"added",4
"addition",4
"address",4
"adds",4
"affecting",4
"affects",4
"agents",4
"aggressively",4
"aid",4
"alive",4
"allowing",4
"amateur",4
"amounts",4
"anew",4
"anyone",4
"appear",4
"applied",4
"apprenticeship",4
"architecture",4
"argue",4
"artistic",4
"arts",4
"asking",4
"assist",4
"associated",4
"association",4
"assumption",4
"atmospheric",4
"attacked",4
"attended",4
"award",4
"awareness",4
"background",4
"bacteria",4
"bank",4
"base",4
"bees",4
"beginning",4
"behavioral",4
"behaviors",4
"beliefs",4
"believes",4
"belonged",4
"beneficial",4
"bicycle",4
"bio",4
"biography",4
"blow",4
"board",4
"booking",4
"breakfast",4
"breaks",4
"bred",4
"breeding",4
"brick",4
"bringing",4
"broader",4
"brown",4
"bugs",4
"call",4
"cancer",4
"cannot",4
"capacity",4
"car",4
"carefully",4
"carry",4
"carrying",4
"cases",4
"categories",4
"category",4
"centered",4
"ceremonies",4
"chain",4
"challenging",4
"changing",4
"characteristics",4
"check",4
"chemical",4
"chemistry",4
"chosen",4
"cleaning",4
"cleanup",4
"clear",4
"close",4
"clues",4
"coastal",4
"codes",4
"come",4
"commission",4
"commissions",4
"comparison",4
"competition",4
"competitive",4
"completed",4
"complexes",4
"compositions",4
"concerned",4
"condition",4
"conditioned",4
"conference",4
"confidence",4
"connected",4
"conscious",4
"consider",4
"considered",4
"considering",4
"contact",4
"contemporary",4
"contends",4
"content",4
"continues",4
"continuum",4
"contrast",4
"contribute",4
"contributions",4
"cooled",4
"counterparts",4
"countries",4
"course",4
"creating",4
"creature",4
"critical",4
"cultural",4
"currently",4
"dam",4
"danger",4
"deal",4
"decide",4
"decisions",4
"decrease",4
"definitions",4
"degree",4
"demand",4
"department",4
"designer",4
"desirable",4
"despite",4
"destruction",4
"detailed",4
"deteriorate",4
"detrimental",4
"developmental",4
"devices",4
"diagram",4
"dichotomy",4
"dictionary",4
"differences",4
"diminishing",4
"direction",4
"directly",4
"disagree",4
"disasters",4
"discovery",4
"distance",4
"diverse",4
"diversity",4
"dolls",4
"dominated",4
"done",4
"dramatic",4
"drawing",4
"driven",4
"driving",4
"dropped",4
"due",4
"ear",4
"easier",4
"ecologists",4
"ecology",4
"ecosystem",4
"educators",4
"effective",4
"effectively",4
"efficiency",4
"eight",4
"electric",4
"elsewhere",4
"embrace",4
"emissions",4
"emotional",4
"employed",4
"employment",4
"en",4
"encourage",4
"encouraged",4
"encouraging",4
"engage",4
"engineer",4
"enough",4
"ensure",4
"environmentally",4
"epidemics",4
"equally",4
"es",4
"essentially",4
"estate",4
"eventually",4
"everybody",4
"exact",4
"excursions",4
"expensive",4
"experiment",4
"experiments",4
"experts",4
"explanation",4
"exports",4
"extinct",4
"extra",4
"extremely",4
"extrinsic",4
"extrinsically",4
"facets",4
"facilitate",4
"failed",4
"fairy",4
"falls",4
"fewer",4
"finding",4
"fire",4
"firstly",4
"fish",4
"fit",4
"focusing",4
"follow",4
"forecasting",4
"forest",4
"formal",4
"formally",4
"forward",4
"foster",4
"foundations",4
"fraction",4
"framing",4
"freedom",4
"freely",4
"fresh",4
"friendly",4
"fully",4
"functions",4
"fungi",4
"gain",4
"game",4
"garbage",4
"generally",4
"generate",4
"generated",4
"generating",4
"getting",4
"gives",4
"giving",4
"gone",4
"goods",4
"google",4
"grange",4
"growing",4
"habitat",4
"happen",4
"happened",4
"harm",4
"harmed",4
"headings",4
"healthier",4
"healthy",4
"hearing",4
"higher",4
"hiring",4
"hobby",4
"hope",4
"hopes",4
"house",4
"houses",4
"humans",4
"hybrid",4
"hydroelectric",4
"identified",4
"illustrations",4
"images",4
"impacts",4
"implications",4
"improved",4
"improvements",4
"includes",4
"indeed",4
"influence",4
"initially",4
"initiatives",4
"inspire",4
"instance",4
"instead",4
"institute",4
"insufficient",4
"insurance",4
"interactions",4
"intrinsic",4
"invented",4
"investigating",4
"investigation",4
"investment",4
"involve",4
"involves",4
"isolated",4
"isolating",4
"ix",4
"john",4
"judgments",4
"keeping",4
"kept",4
"knows",4
"land",4
"largest",4
"larvae",4
"last",4
"late",4
"latest",4
"lay",4
"leading",4
"learned",4
"leave",4
"lines",4
"lots",4
"lucky",4
"lunch",4
"luxury",4
"magical",4
"makers",4
"manage",4
"marks",4
"martin",4
"masters",4
"matter",4
"maybe",4
"me",4
"measure",4
"medical",4
"medicinal",4
"medicines",4
"meeting",4
"member",4
"met",4
"metal",4
"methods",4
"miasmas",4
"mid",4
"mistake",4
"module",4
"mole",4
"moment",4
"months",4
"morale",4
"move",4
"moved",4
"municipality",4
"mushroom",4
"musicians",4
"nations",4
"near",4
"non",4
"northern",4
"numerous",4
"occupation",4
"offices",4
"omitted",4
"onshore",4
"operate",4
"operating",4
"organisms",4
"organizational",4
"oriented",4
"outdoor",4
"overcome",4
"pain",4
"painted",4
"parasites",4
"participate",4
"patch",4
"pathogenic",4
"pathogens",4
"pedal",4
"percentages",4
"perception",4
"perceptions",4
"performed",4
"performers",4
"perhaps",4
"period",4
"permission",4
"perspective",4
"phenomena",4
"philosopher",4
"photographed",4
"photos",4
"planet",4
"planned",4
"playfulness",4
"plays",4
"plenty",4
"pointing",4
"popularity",4
"portraiture",4
"position",4
"powerful",4
"prevent",4
"primary",4
"principal",4
"printed",4
"probably",4
"produce",4
"product",4
"professional",4
"promising",4
"proportion",4
"proven",4
"providing",4
"putting",4
"queen",4
"quite",4
"quotation",4
"racks",4
"railways",4
"rate",4
"re",4
"recalls",4
"recognized",4
"reference",4
"regarded",4
"rehearsals",4
"reintroduced",4
"relationship",4
"relatively",4
"released",4
"remain",4
"remains",4
"remoteness",4
"reproduced",4
"requiring",4
"residents",4
"resource",4
"responded",4
"responsibility",4
"restaurants",4
"restore",4
"retention",4
"returned",4
"riding",4
"rise",4
"rising",4
"risks",4
"rogers",4
"roman",4
"run",4
"safe",4
"saturated",4
"saw",4
"saying",4
"scholars",4
"schooling",4
"sciences",4
"seabirds",4
"sealed",4
"secrete",4
"sector",4
"security",4
"send",4
"sense",4
"serotonin",4
"services",4
"sets",4
"seven",4
"shared",4
"ships",4
"shore",4
"shown",4
"significantly",4
"signs",4
"similarities",4
"single",4
"sit",4
"sites",4
"slow",4
"smaller",4
"sodium",4
"sold",4
"solving",4
"someone",4
"somewhat",4
"son",4
"specifically",4
"spent",4
"spontaneous",4
"stage",4
"starting",4
"states",4
"steps",4
"stored",4
"strategies",4
"subject",4
"suffer",4
"suggest",4
"suitable",4
"superior",4
"supports",4
"surprising",4
"swimming",4
"synaptic",4
"synthetic",4
"talks",4
"target",4
"targeted",4
"television",4
"temperature",4
"terrace",4
"tests",4
"thanks",4
"thousands",4
"tidal",4
"title",4
"tooth",4
"total",4
"towards",4
"tower",4
"town",4
"tradition",4
"traditional",4
"trained",4
"treatment",4
"tried",4
"try",4
"turned",4
"typical",4
"typically",4
"u",4
"underground",4
"underwater",4
"unexpected",4
"unknown",4
"usefulness",4
"v",4
"values",4
"ventilated",4
"verbatim",4
"visited",4
"w",4
"walls",4
"want",4
"watching",4
"weekend",4
"weight",4
"whatever",4
"widely",4
"widespread",4
"wilderness",4
"winning",4
"wood",4
"workplace",4
"wrote",4
"xiv",4
"yr",4
"naked",3
"necessary",3
"north",3
"nothing",3
"nowadays",3
"summer",3
"abolish",2
"absorb",2
"absorbing",2
"academy",2
"accepted",2
"accidentally",2
"accommodate",2
"accomplish",2
"accomplished",2
"accomplishments",2
"achieved",2
"achievement",2
"acoustic",2
"acres",2
"act",2
"acted",2
"activists",2
"actors",2
"actual",2
"ad",2
"adaptable",2
"add",2
"additional",2
"addresses",2
"addressing",2
"adequate",2
"administer",2
"adopt",2
"adopted",2
"advance",2
"advances",2
"advice",2
"advised",2
"advocated",2
"afternoon",2
"agent",2
"agreed",2
"agreement",2
"agricultural",2
"agriculture",2
"aids",2
"ailments",2
"aims",2
"alarm",2
"albums",2
"aligned",2
"allergies",2
"allocated",2
"allowed",2
"alone",2
"alongside",2
"alternatively",2
"altitude",2
"ancestors",2
"animated",2
"announced",2
"antibiotic",2
"antibiotics",2
"antique",2
"antiviral",2
"apart",2
"apartment",2
"apartments",2
"appeals",2
"appeared",2
"appears",2
